,id,price,category,size,availability,date,country_code
624967,ID8763,55.0,running-shoes,38,0,14/01/2025,DE
624968,ID8763,55.0,running-shoes,38 2/3,3,14/01/2025,DE
624969,ID8763,55.0,running-shoes,39 1/3,15,14/01/2025,DE
624970,ID8763,55.0,running-shoes,40,0,14/01/2025,DE
624971,ID8763,55.0,running-shoes,40 2/3,0,14/01/2025,DE
624972,ID8763,55.0,running-shoes,41 1/3,5,14/01/2025,DE
624973,ID8763,55.0,running-shoes,42,0,14/01/2025,DE
624974,ID8763,55.0,running-shoes,42 2/3,1,14/01/2025,DE
624975,ID8763,55.0,running-shoes,43 1/3,0,14/01/2025,DE
624976,ID8763,55.0,running-shoes,44,0,14/01/2025,DE
624977,IE0813,140.0,running-shoes,36,6,14/01/2025,DE
624978,IE0813,140.0,running-shoes,36 2/3,1,14/01/2025,DE
624979,IE0813,140.0,running-shoes,37 1/3,6,14/01/2025,DE
624980,IE0813,140.0,running-shoes,38,9,14/01/2025,DE
624981,IE0813,140.0,running-shoes,38 2/3,1,14/01/2025,DE
624982,IE0813,140.0,running-shoes,39 1/3,2,14/01/2025,DE
624983,IE0813,140.0,running-shoes,40,12,14/01/2025,DE
624984,IE0813,140.0,running-shoes,40 2/3,13,14/01/2025,DE
624985,IE0813,140.0,running-shoes,41 1/3,10,14/01/2025,DE
624986,IE0813,140.0,running-shoes,42,0,14/01/2025,DE
624987,IE0813,140.0,running-shoes,42 2/3,1,14/01/2025,DE
624988,IE0813,140.0,running-shoes,43 1/3,4,14/01/2025,DE
624989,IE0813,140.0,running-shoes,44,0,14/01/2025,DE
624990,IE8226,55.0,running-shoes,39 1/3,1,14/01/2025,DE
624991,IE8226,55.0,running-shoes,40,15,14/01/2025,DE
624992,IE8226,55.0,running-shoes,40 2/3,15,14/01/2025,DE
624993,IE8226,55.0,running-shoes,41 1/3,15,14/01/2025,DE
624994,IE8226,55.0,running-shoes,42,15,14/01/2025,DE
624995,IE8226,55.0,running-shoes,42 2/3,15,14/01/2025,DE
624996,IE8226,55.0,running-shoes,43 1/3,15,14/01/2025,DE
